project_id,work_name,category,mp_name,state,district,agency_name,sanction_date,expected_completion,actual_completion,estimated_cost,sanctioned_amount,released_amount,expenditure,progress_percentage,latitude,longitude,status,is_cost_anomaly,is_exp_anomaly,is_progress_anomaly,is_delay,is_duplicate
MPLAD-2024-04317,Construction of Community Hall in District_6,Community Hall,MP_22,Maharashtra,District_6,Agency_27,2023-11-22,2024-11-07,,1983456.45,2031500.21,1597515.27,1347966.19,60.65,22.071213,77.389492,In Progress,False,False,False,False,False
MPLAD-2024-04318,Construction of Roads in District_2,Roads,MP_49,Maharashtra,District_2,Agency_28,2023-06-05,2023-12-20,,4399757.24,4491179.43,4197587.59,2186490.66,50.83,23.660242,91.925001,In Progress,False,False,False,False,False
MPLAD-2024-04319,Construction of Water Supply in District_17,Water Supply,MP_2,Karnataka,District_17,Agency_26,2023-01-26,2023-10-13,,3028642.36,3040820.26,1599117.78,1280629.95,40.2,8.571124,69.926678,In Progress,False,False,False,False,False
MPLAD-2024-04320,Construction of Roads in District_7,Roads,MP_28,Uttar Pradesh,District_7,Agency_27,2023-06-16,2024-02-01,,4829142.44,4754810.97,4441173.24,4138528.41,94.76,33.570032,93.950473,In Progress,False,False,False,False,False
MPLAD-2024-04321,Construction of Water Supply in District_9,Water Supply,MP_47,Tamil Nadu,District_9,Agency_24,2023-06-01,2024-01-23,,2156032.18,2080887.96,1705560.87,1227402.64,54.25,27.648698,84.32294,In Progress,False,False,False,False,False
MPLAD-2024-04322,Construction of Community Hall in District_16,Community Hall,MP_5,Uttar Pradesh,District_16,Agency_12,2023-03-03,2023-09-10,,4452269.6,4500881.17,3542072.36,2473564.71,54.55,35.677056,72.014934,In Progress,False,False,False,False,False
MPLAD-2024-04323,Construction of Water Supply in District_8,Water Supply,MP_42,Gujarat,District_8,Agency_1,2023-02-09,2023-09-24,,2784875.27,2828271.22,2026471.38,1271503.45,43.04,14.776025,77.973193,In Progress,False,False,False,False,False
MPLAD-2024-04324,Construction of Community Hall in District_9,Community Hall,MP_38,Karnataka,District_9,Agency_15,2023-08-13,2024-07-24,,4486699.1,4489043.2,2783742.61,1873561.84,5.5,34.217036,79.837737,In Progress,False,False,True,False,False
MPLAD-2024-04325,Construction of Health in District_17,Health,MP_27,Uttar Pradesh,District_17,Agency_21,2023-12-04,2024-06-08,,4921564.82,4846530.04,4449977.37,2738397.66,51.71,8.920267,85.578884,In Progress,False,False,False,False,False
MPLAD-2024-04326,Construction of Roads in District_2,Roads,MP_7,Maharashtra,District_2,Agency_5,2023-01-05,2023-10-07,,2246294.69,2233607.59,2031071.91,1242302.37,53.49,32.514749,82.290106,In Progress,False,False,False,False,False
MPLAD-2024-04327,Construction of Education in District_4,Education,MP_48,Maharashtra,District_4,Agency_17,2023-01-14,2023-09-22,,4310660.67,4256551.53,2976116.94,1711898.96,43.57,34.006727,96.542293,In Progress,False,False,False,False,False
MPLAD-2024-04328,Construction of Roads in District_15,Roads,MP_11,Maharashtra,District_15,Agency_23,2023-05-31,2024-04-20,2024-04-20,2609788.51,2692940.27,1905192.94,2441922.97,96.66,13.143636,74.389017,Completed,False,True,False,False,False
MPLAD-2024-04329,Construction of Sanitation in District_1,Sanitation,MP_46,Uttar Pradesh,District_1,Agency_14,2023-02-07,2023-08-21,,2258912.96,2324010.1,1595028.03,1054593.76,18.14,19.130378,75.185346,In Progress,False,False,True,False,False
MPLAD-2024-04330,Construction of Health in District_3,Health,MP_2,Uttar Pradesh,District_3,Agency_26,2023-07-06,2024-05-14,,3492854.71,3598296.99,1924383.33,1498135.31,37.77,23.263638,75.452755,In Progress,False,False,False,False,False
MPLAD-2024-04331,Construction of Roads in District_14,Roads,MP_1,Karnataka,District_14,Agency_25,2023-03-01,2023-11-04,,2226566.79,2219240.49,2138357.45,1753026.05,85.89,27.139159,68.206125,In Progress,False,False,False,False,False
MPLAD-2024-04332,Construction of Health in District_11,Health,MP_26,Maharashtra,District_11,Agency_1,2023-08-23,2024-06-19,2024-09-26,2062340.79,2146024.92,1763437.52,1660701.87,72.06,16.605687,78.508662,Delayed,False,False,False,True,False
MPLAD-2024-04333,Construction of Education in District_13,Education,MP_8,Gujarat,District_13,Agency_4,2023-12-30,2024-10-16,,2306231.27,2249034.78,1623202.3,1280762.06,11.01,10.311298,88.547443,In Progress,False,False,True,False,False
MPLAD-2024-04334,Construction of Roads in District_7,Roads,MP_49,Tamil Nadu,District_7,Agency_12,2023-02-23,2024-02-03,,2836066.22,2852084.98,2075463.18,1869288.48,17.54,34.775028,82.806685,In Progress,False,False,True,False,False
MPLAD-2024-04335,Construction of Roads in District_16,Roads,MP_12,Tamil Nadu,District_16,Agency_11,2023-09-12,2024-04-30,,2170352.65,2138978.59,1627900.99,1202197.14,58.31,14.510351,87.106444,In Progress,False,False,False,False,False
MPLAD-2024-04336,Construction of Education in District_15,Education,MP_10,Maharashtra,District_15,Agency_11,2023-06-14,2024-06-13,,4114352.03,4187008.19,3102213.22,2935488.78,68.77,11.091128,91.823622,In Progress,False,False,False,False,False
MPLAD-2024-04337,Construction of Roads in District_17,Roads,MP_28,Gujarat,District_17,Agency_24,2023-10-31,2024-05-30,,1848804.88,1888237.22,1113093.45,565000.47,27.89,18.932672,71.091929,In Progress,False,False,False,False,False
MPLAD-2024-04338,Construction of Education in District_2,Education,MP_7,Karnataka,District_2,Agency_22,2023-11-10,2024-10-02,,1790716.34,4055303.27,3588707.39,3114530.42,82.04,20.192641,93.15894,In Progress,True,False,False,False,False
MPLAD-2024-04339,Construction of Sanitation in District_9,Sanitation,MP_4,Maharashtra,District_9,Agency_1,2023-03-26,2024-03-24,,3103747.5,3094621.59,2659109.81,1585409.89,54.2,20.454509,71.691567,In Progress,False,False,False,False,False
MPLAD-2024-04340,Construction of Community Hall in District_19,Community Hall,MP_9,Maharashtra,District_19,Agency_22,2023-09-24,2024-07-14,,1477247.65,1427746.08,1349628.91,1276643.7,86.86,16.472172,74.344358,In Progress,False,False,False,False,False
MPLAD-2024-04341,Construction of Community Hall in District_19,Roads,MP_17,Tamil Nadu,District_19,Agency_20,2023-06-02,2024-05-28,,4295265.91,4170362.79,4012076.94,3210895.95,83.11,16.472272,74.344458,In Progress,False,False,False,False,True
MPLAD-2024-04342,Construction of Water Supply in District_9,Water Supply,MP_42,Karnataka,District_9,Agency_6,2023-11-17,2024-10-14,,3477832.4,3593016.63,3298139.21,2524418.35,72.12,34.734402,94.966128,In Progress,False,False,False,False,False
MPLAD-2024-04343,Construction of Health in District_3,Health,MP_6,Gujarat,District_3,Agency_2,2023-11-24,2024-06-25,,3656999.14,3476984.92,1920010.57,1701271.71,44.87,14.192056,74.685854,In Progress,False,False,False,False,False
MPLAD-2024-04344,Construction of Health in District_1,Health,MP_48,Uttar Pradesh,District_1,Agency_14,2023-12-06,2024-09-09,,3400939.08,3427001.43,2209417.85,1311124.04,40.28,35.128229,69.531365,In Progress,False,False,False,False,False
MPLAD-2024-04345,Construction of Roads in District_1,Roads,MP_33,Karnataka,District_1,Agency_23,2023-11-09,2024-07-03,,1532721.85,1554511.64,1402512.62,1200599.75,24.4,33.735411,74.303118,In Progress,False,False,True,False,False
MPLAD-2024-04346,Construction of Community Hall in District_7,Community Hall,MP_48,Uttar Pradesh,District_7,Agency_25,2023-01-29,2023-12-18,,1429163.79,3023200.15,2754552.38,2098747.47,75.85,31.071369,88.322962,In Progress,True,False,False,False,False
MPLAD-2024-04347,Construction of Water Supply in District_3,Water Supply,MP_46,Karnataka,District_3,Agency_13,2023-03-19,2024-02-12,2024-02-02,1241029.16,1192348.83,1064074.53,1254857.96,95.33,34.41206,93.833356,Completed,False,True,False,False,False
MPLAD-2024-04348,Construction of Community Hall in District_13,Community Hall,MP_42,Uttar Pradesh,District_13,Agency_27,2023-08-03,2024-06-28,,1873935.31,1926444.15,1009437.14,1225480.11,65.19,30.132191,68.301576,In Progress,False,True,False,False,False
MPLAD-2024-04349,Construction of Roads in District_18,Roads,MP_18,Maharashtra,District_18,Agency_1,2023-04-03,2024-03-16,,2304834.45,2238995.83,2237630.5,1794449.89,78.63,10.193925,85.361437,In Progress,False,False,False,False,False
MPLAD-2024-04350,Construction of Water Supply in District_16,Water Supply,MP_14,Karnataka,District_16,Agency_25,2023-04-16,2023-12-07,,3566805.88,3679661.74,2370763.47,2232411.96,59.93,16.582369,78.105031,In Progress,False,False,False,False,False
MPLAD-2024-04351,Construction of Health in District_13,Health,MP_26,Maharashtra,District_13,Agency_23,2023-06-24,2024-03-20,2024-05-25,3078344.21,3212775.99,2787338.26,2117539.04,61.47,12.331246,82.563711,Delayed,False,False,False,True,False
MPLAD-2024-04352,Construction of Health in District_2,Health,MP_36,Maharashtra,District_2,Agency_7,2023-01-25,2024-01-17,,3914834.82,8812340.83,5401587.69,2944107.18,32.64,34.627004,83.81565,In Progress,True,False,False,False,False
MPLAD-2024-04353,Construction of Roads in District_12,Roads,MP_28,Tamil Nadu,District_12,Agency_10,2023-05-28,2023-12-11,,2280399.07,2240181.42,1268040.18,1634870.88,77.23,36.088202,82.546255,In Progress,False,True,False,False,False
MPLAD-2024-04354,Construction of Water Supply in District_13,Water Supply,MP_4,Maharashtra,District_13,Agency_12,2023-10-27,2024-09-27,,1668859.66,3643037.87,3200028.7,1703262.91,50.03,32.050349,81.703691,In Progress,True,False,False,False,False
MPLAD-2024-04355,Construction of Roads in District_4,Roads,MP_49,Gujarat,District_4,Agency_21,2023-11-09,2024-09-21,,3241690.07,3310870.35,2775747.83,1408528.78,39.33,12.715126,89.914601,In Progress,False,False,False,False,False
MPLAD-2024-04356,Construction of Health in District_1,Health,MP_16,Gujarat,District_1,Agency_5,2023-10-16,2024-10-08,2025-01-06,2760334.25,2772894.5,2457737.62,3038729.36,100.0,20.826679,78.938225,Delayed,False,True,False,True,False
MPLAD-2024-04357,Construction of Water Supply in District_11,Water Supply,MP_24,Karnataka,District_11,Agency_1,2023-05-23,2024-01-06,,2332149.06,2440581.12,2162322.42,1100812.77,49.23,30.487749,72.326067,In Progress,False,False,False,False,False
MPLAD-2024-04358,Construction of Education in District_11,Education,MP_29,Maharashtra,District_11,Agency_12,2023-04-01,2024-03-04,,1305352.5,1280315.07,1039732.04,808335.53,60.31,20.924574,74.144815,In Progress,False,False,False,False,False
MPLAD-2024-04359,Construction of Education in District_13,Education,MP_3,Gujarat,District_13,Agency_7,2023-05-30,2024-04-16,2024-03-20,1202314.74,1204355.12,811127.84,1068379.44,96.63,12.157739,68.056899,Completed,False,True,False,False,False
MPLAD-2024-04360,Construction of Water Supply in District_12,Water Supply,MP_14,Karnataka,District_12,Agency_25,2023-05-08,2024-01-09,,1307512.85,1302636.91,1111756.34,846428.6,64.91,18.264931,76.989251,In Progress,False,False,False,False,False
MPLAD-2024-04361,Construction of Water Supply in District_7,Water Supply,MP_39,Tamil Nadu,District_7,Agency_5,2023-08-23,2024-07-07,2024-09-11,2505144.7,2533110.87,1479025.12,1252901.31,50.21,15.805535,82.533436,Delayed,False,False,False,True,False
MPLAD-2024-04362,Construction of Sanitation in District_1,Sanitation,MP_8,Maharashtra,District_1,Agency_1,2023-09-15,2024-04-20,,4851114.75,4618499.69,2769997.47,1943904.2,43.25,14.15462,95.010715,In Progress,False,False,False,False,False
MPLAD-2024-04363,Construction of Roads in District_1,Roads,MP_39,Karnataka,District_1,Agency_22,2023-12-27,2024-11-04,,3570288.05,3705042.13,2462589.47,2149912.69,56.61,15.329801,94.438005,In Progress,False,False,False,False,False
MPLAD-2024-04364,Construction of Roads in District_13,Roads,MP_6,Karnataka,District_13,Agency_19,2023-05-17,2024-04-14,2024-08-09,1368873.9,3344006.72,2438642.32,2308617.48,69.58,29.967157,68.205059,Delayed,True,False,False,True,False
MPLAD-2024-04365,Construction of Health in District_3,Health,MP_28,Karnataka,District_3,Agency_21,2023-12-20,2024-10-08,,2986667.28,3057586.73,2725574.12,1556634.97,50.09,20.153087,71.005583,In Progress,False,False,False,False,False
MPLAD-2024-04366,Construction of Health in District_2,Health,MP_11,Tamil Nadu,District_2,Agency_24,2023-11-29,2024-08-12,,2772182.03,2857313.79,1857512.17,1290336.69,49.32,8.919534,85.154131,In Progress,False,False,False,False,False
MPLAD-2024-04367,Construction of Community Hall in District_19,Community Hall,MP_10,Tamil Nadu,District_19,Agency_29,2023-10-04,2024-08-08,,3973744.37,8984168.84,7708138.46,6373883.97,64.69,23.489962,90.706103,In Progress,True,False,False,False,False
MPLAD-2024-04368,Construction of Sanitation in District_7,Sanitation,MP_13,Gujarat,District_7,Agency_22,2023-11-07,2024-05-21,,1376260.2,1309105.57,1187726.5,974568.16,73.14,35.271497,90.231345,In Progress,False,False,False,False,False
MPLAD-2024-04369,Construction of Sanitation in District_18,Sanitation,MP_29,Tamil Nadu,District_18,Agency_14,2023-04-25,2024-04-22,,4871443.77,11834272.68,8765016.21,7359274.5,64.29,31.531911,90.842964,In Progress,True,False,False,False,False
MPLAD-2024-04370,Construction of Water Supply in District_13,Water Supply,MP_42,Uttar Pradesh,District_13,Agency_21,2023-06-18,2024-04-05,,1612927.88,2796390.38,1769739.8,1536708.16,18.86,22.364725,84.844136,In Progress,True,False,True,False,False
MPLAD-2024-04371,Construction of Water Supply in District_10,Water Supply,MP_29,Gujarat,District_10,Agency_13,2023-12-01,2024-08-02,,4307688.61,4226959.77,2219531.72,1591778.01,40.77,30.92358,78.631902,In Progress,False,False,False,False,False
MPLAD-2024-04372,Construction of Roads in District_10,Roads,MP_38,Uttar Pradesh,District_10,Agency_6,2023-03-22,2023-11-08,,1259085.44,1276324.78,1170703.03,935657.3,72.21,11.577255,94.412453,In Progress,False,False,False,False,False
MPLAD-2024-04373,Construction of Roads in District_10,Community Hall,MP_5,Maharashtra,District_11,Agency_26,2023-08-07,2024-06-07,,2103833.3,2045827.89,1857587.86,1749009.94,88.23,11.577355,94.412553,In Progress,False,False,False,False,True
MPLAD-2024-04374,Construction of Sanitation in District_14,Sanitation,MP_3,Gujarat,District_14,Agency_3,2023-06-12,2024-04-16,,1081653.8,1829939.6,1449706.0,823566.97,48.46,13.456196,83.141029,In Progress,True,False,False,False,False
MPLAD-2024-04375,Construction of Community Hall in District_10,Community Hall,MP_9,Uttar Pradesh,District_10,Agency_24,2023-10-23,2024-06-14,,3048052.98,3079736.16,2044073.35,1825542.27,58.62,28.304454,86.441415,In Progress,False,False,False,False,False
MPLAD-2024-04376,Construction of Community Hall in District_10,Community Hall,MP_47,Maharashtra,District_10,Agency_10,2023-10-22,2024-09-06,2024-08-21,1468624.33,1486635.45,1152664.78,1682246.97,100.0,12.377689,70.368869,Completed,False,True,False,False,False
MPLAD-2024-04377,Construction of Education in District_13,Education,MP_25,Tamil Nadu,District_13,Agency_20,2023-05-31,2024-04-30,,2178368.88,2284371.11,1166826.81,936730.32,41.9,26.75077,74.330291,In Progress,False,False,False,False,False
MPLAD-2024-04378,Construction of Education in District_13,Education,MP_22,Gujarat,District_13,Agency_8,2023-02-09,2023-11-04,,1906869.38,1893643.73,1037582.13,553628.87,26.83,24.616396,79.534514,In Progress,False,False,False,False,False
MPLAD-2024-04379,Construction of Water Supply in District_15,Water Supply,MP_39,Maharashtra,District_15,Agency_26,2023-12-28,2024-11-06,,2174467.12,2134417.65,1288423.4,882798.6,38.9,28.243335,71.594043,In Progress,False,False,False,False,False
MPLAD-2024-04380,Construction of Roads in District_12,Roads,MP_4,Maharashtra,District_12,Agency_17,2023-05-03,2024-01-08,,4792968.34,4596369.86,4466432.12,3908051.0,88.1,34.456748,72.037345,In Progress,False,False,False,False,False
MPLAD-2024-04381,Construction of Sanitation in District_5,Sanitation,MP_39,Gujarat,District_5,Agency_21,2023-09-18,2024-05-08,,1705259.1,1662994.69,1035057.48,662314.36,40.43,8.817006,79.085905,In Progress,False,False,False,False,False
MPLAD-2024-04382,Construction of Sanitation in District_10,Sanitation,MP_42,Maharashtra,District_10,Agency_16,2023-06-29,2024-01-01,,1985540.51,2006712.3,1991831.86,1459902.35,71.67,18.679063,90.763527,In Progress,False,False,False,False,False
MPLAD-2024-04383,Construction of Education in District_5,Education,MP_3,Gujarat,District_5,Agency_27,2023-11-29,2024-11-25,,1287923.73,1347138.66,955066.0,612355.21,49.77,35.140487,86.61609,In Progress,False,False,False,False,False
MPLAD-2024-04384,Construction of Water Supply in District_15,Water Supply,MP_22,Karnataka,District_15,Agency_11,2023-06-13,2024-04-11,,1074029.5,2414992.89,1612680.82,1088117.84,41.98,23.180284,89.592025,In Progress,True,False,False,False,False
MPLAD-2024-04385,Construction of Community Hall in District_2,Community Hall,MP_42,Karnataka,District_2,Agency_8,2023-07-19,2024-02-01,,2092044.47,2183829.35,1304550.7,691174.51,32.56,32.630243,95.640853,In Progress,False,False,False,False,False
MPLAD-2024-04386,Construction of Water Supply in District_3,Water Supply,MP_23,Tamil Nadu,District_3,Agency_25,2023-03-18,2024-02-18,,4068684.04,3946481.12,3902401.27,3565804.11,84.27,24.204789,84.110005,In Progress,False,False,False,False,False
MPLAD-2024-04387,Construction of Roads in District_17,Roads,MP_45,Tamil Nadu,District_17,Agency_6,2023-06-04,2024-04-18,,2770139.11,2904291.78,1538726.08,1203659.25,39.0,23.292605,90.612482,In Progress,False,False,False,False,False
MPLAD-2024-04388,Construction of Education in District_12,Education,MP_48,Karnataka,District_12,Agency_16,2023-05-14,2024-02-18,2024-08-22,1986907.21,1965718.74,1917330.68,2693067.91,100.0,14.437924,80.333858,Delayed,False,True,False,True,False
